region_id,region_type,region
417718,neigh,Ocotillo Lakes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417884,neigh,Rancho del Mar; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
275061,neigh,Poets Square; AZ; Tucson; Pima County
417950,neigh,Signal Butte Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761660,neigh,Pine Park Manor; AZ; Flagstaff; Coconino County
417944,neigh,Las Palmas Grand; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417720,neigh,Arden Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
275160,neigh,Richland Heights East; AZ; Tucson; Pima County
203725,neigh,Stonecreek; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417565,neigh,Pecos Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
274564,neigh,Mitman; AZ; Tucson; Pima County
267934,neigh,Hughes Acres; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
274507,neigh,Mesquite Ranch; AZ; Tucson; Pima County
272864,neigh,Baseline-Hardy; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
273051,neigh,Broadmoor-Broadway; AZ; Tucson; Pima County
761700,neigh,Forest Highlands; AZ; Flagstaff; Coconino County
417698,neigh,Higley Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417697,neigh,Cooley Station North; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417633,neigh,Marbella Vineyards; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417743,neigh,Vineyards; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417753,neigh,Arrowhead Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
272861,neigh,Barrio Santa Rosa; AZ; Tucson; Pima County
275451,neigh,South Park; AZ; Tucson; Pima County
761698,neigh,Flagstaff Ranch; AZ; Flagstaff; Coconino County
761697,neigh,Westwood Estates; AZ; Flagstaff; Coconino County
761696,neigh,Saskan Ranch; AZ; Flagstaff; Coconino County
417541,neigh,Val Vista Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417830,neigh,Passey Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
274533,neigh,Miles East West; AZ; Tucson; Pima County
417849,neigh,Stoneybrook; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417861,neigh,Royal Palms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417581,neigh,Layton Lakes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
274414,neigh,Maple-Ash; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417649,neigh,Artemina; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417560,neigh,Gateway Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761712,neigh,Boulder Point; AZ; Flagstaff; Coconino County
412298,neigh,North Shore; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417611,neigh,Stonebridge Lakes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
272857,neigh,Dunbar Spring; AZ; Tucson; Pima County
252028,neigh,Summit; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
274208,neigh,Southern Palms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
168527,neigh,Roosevelt Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
275644,neigh,Swan Way Park; AZ; Tucson; Pima County
417840,neigh,Southern Manor I and II; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
273058,neigh,Broadway-Northeast; AZ; Tucson; Pima County
275286,neigh,San Gabriel; AZ; Tucson; Pima County
272859,neigh,Barrio Centro; AZ; Tucson; Pima County
417744,neigh,Carrizal; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417538,neigh,College Park Country Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417838,neigh,Escobedo Historic District; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
275743,neigh,Thunderbird Heights-Wilmot Desert Estates; AZ; Tucson; Pima County
417875,neigh,Fiesta; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
267968,neigh,Sandahl; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
111394,neigh,Alta Mira; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417625,neigh,Ranchitos Verde; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
113872,neigh,Boulder Creek; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417548,neigh,The Gardens; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
416896,neigh,Catalina Vista; AZ; Tucson; Pima County
761731,neigh,Elk Run; AZ; Flagstaff; Coconino County
417777,neigh,Sunwest Trails; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417618,neigh,Vista Estancia; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
274821,neigh,Papago Parkway; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
267933,neigh,Hudson Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
761703,neigh,Pine Knoll; AZ; Flagstaff; Coconino County
417603,neigh,Sonesta Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417949,neigh,Crimson Creek; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
274824,neigh,West Rio; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
761714,neigh,Railroad Springs; AZ; Flagstaff; Coconino County
267977,neigh,Tempe Gardens; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
416895,neigh,Duffy; AZ; Tucson; Pima County
270063,neigh,South Side; AZ; Flagstaff; Coconino County
417699,neigh,Ray Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417600,neigh,Cayman Square; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761689,neigh,Lockett Ranches; AZ; Flagstaff; Coconino County
267942,neigh,MACH 8; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
397048,neigh,Cheshire; AZ; Flagstaff; Coconino County
417836,neigh,Meridian Hills; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417550,neigh,Ashley Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417665,neigh,Rancho Del Verde; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
422748,neigh,El Encanto; AZ; Tucson; Pima County
276589,neigh,Starr Pass; AZ; Tucson; Pima County
274822,neigh,Marlborough Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
762674,neigh,Del Rio Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
417778,neigh,Paseo Trail North; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
274421,neigh,Marilyn Ann; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
274006,neigh,Highland Vista Cinco Via; AZ; Tucson; Pima County
414571,neigh,Springfield; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417907,neigh,Casa Mesa II; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
112401,neigh,Mission Valley; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417540,neigh,Circle G Ranches; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417561,neigh,The Crossroads; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417878,neigh,Country Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417672,neigh,Settler's Meadow; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761711,neigh,Woodlands Village; AZ; Flagstaff; Coconino County
417848,neigh,Stonecrest; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417749,neigh,Greater Corona Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417958,neigh,Stratford Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417957,neigh,Mountain Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417570,neigh,Gilbert Commons; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417852,neigh,Skyline Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
226364,neigh,Eastridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417818,neigh,Mesa Vista II; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761719,neigh,Switzer Ridge-Mesa; AZ; Flagstaff; Coconino County
417821,neigh,Eaton Club Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417721,neigh,Circle G Riggs Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
112661,neigh,Pueblo Gardens; AZ; Tucson; Pima County
113212,neigh,Warner Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417669,neigh,Settler's Point South; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417756,neigh,Willis Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
276531,neigh,Richland Heights West; AZ; Tucson; Pima County
417832,neigh,Hohokam Highlands; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417910,neigh,Esquire Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417866,neigh,Citrus Highlands; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417898,neigh,Oak Park Mesa; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417659,neigh,Farmhouse Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417855,neigh,Camelot Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417626,neigh,Holiday Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
275289,neigh,San Ignacio Yaqui; AZ; Tucson; Pima County
762628,neigh,Harbor Shores; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
112680,neigh,Raintree; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
267907,neigh,Broadway Palms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417793,neigh,Harmon Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
762841,neigh,Gail Gardener; AZ; Prescott; Yavapai County
417774,neigh,Trovita; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
762670,neigh,CW Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
267970,neigh,Shalimar; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417562,neigh,Vincenz; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417751,neigh,Shawnee Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417945,neigh,Arizona Skyline; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761722,neigh,Lower Greenlaw Esates; AZ; Flagstaff; Coconino County
259568,neigh,Lynwood; AZ; Flagstaff; Coconino County
417664,neigh,Lamoreaux Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
130983,neigh,Pineview; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
276319,neigh,El Presidio; AZ; Tucson; Pima County
417758,neigh,Pecos Aldea; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
267928,neigh,Estate La Colina; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417863,neigh,East Orangewood Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417892,neigh,University Hills; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417539,neigh,Circle G Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761726,neigh,Christmas Tree Estates; AZ; Flagstaff; Coconino County
417692,neigh,Rancho Corona; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761715,neigh,La Plaza Veja; AZ; Flagstaff; Coconino County
417686,neigh,Sonoran Vista; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417768,neigh,Silk Stocking; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417938,neigh,Desert Harmony; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417889,neigh,Sherwood Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417941,neigh,Casa Mia; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417864,neigh,Candlelight Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
276551,neigh,Santa Rita Park; AZ; Tucson; Pima County
272862,neigh,Barrio Viejo; AZ; Tucson; Pima County
417757,neigh,Kempton Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
274640,neigh,Naylor; AZ; Tucson; Pima County
276654,neigh,West Village; AZ; Flagstaff; Coconino County
417714,neigh,Southmoore; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417687,neigh,Rancho Cimarron; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417880,neigh,Pace East II; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761730,neigh,Fox Glenn; AZ; Flagstaff; Coconino County
275285,neigh,San Clemente; AZ; Tucson; Pima County
417876,neigh,Camden Vista Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
118995,neigh,Willows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417738,neigh,Cooper Corners; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417731,neigh,Chandler Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417675,neigh,Spring Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
111760,neigh,Corona Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417915,neigh,Boulder Mountain; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417601,neigh,Summer Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417736,neigh,Symphony Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
237434,neigh,San Marcos; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417750,neigh,Sunridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
273461,neigh,Desert Aire-Loma Linda; AZ; Tucson; Pima County
417770,neigh,D'Arcy Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417888,neigh,Heritage Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417817,neigh,Village Park Four; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761717,neigh,Downtown Flagstaff; AZ; Flagstaff; Coconino County
417555,neigh,Springtree; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417833,neigh,Park Center Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417894,neigh,Groves East; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417673,neigh,Lindsay Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417536,neigh,Villa Madeira; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
416902,neigh,San Carlos; AZ; Tucson; Pima County
417927,neigh,Concord Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417571,neigh,Jakes Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
273275,neigh,Clark Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
272736,neigh,Alameda-Campus; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
267917,neigh,Daley Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417847,neigh,Sundance Homes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417688,neigh,Cottonwoods Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417948,neigh,Sierra Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
273027,neigh,Brentwood-Cavalier; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
276234,neigh,Campbell-Grant; AZ; Tucson; Pima County
417660,neigh,Colonia Granada; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417939,neigh,Desert Sands East; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417605,neigh,Neely Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
112966,neigh,Summer Mesa; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417569,neigh,Vintage Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417762,neigh,Heather Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417218,neigh,McClintock Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
275639,neigh,Sunset Villa; AZ; Tucson; Pima County
267975,neigh,Tally Ho Farms North; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417615,neigh,Lowe Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
147745,neigh,Glenview; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
112503,neigh,Orange Tree; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417545,neigh,Carriage Parc Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417882,neigh,Continental Townhouses; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761706,neigh,Bow & Arrow Acres; AZ; Flagstaff; Coconino County
762626,neigh,Fieldcrest; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
417816,neigh,Los Racimos; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417780,neigh,Alma School Place; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
272762,neigh,Alvernon Heights; AZ; Tucson; Pima County
417725,neigh,Kerby Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417621,neigh,Val Vista Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417846,neigh,Mira Mesa; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417786,neigh,Rialto Hills; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
762633,neigh,Glenarm Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
417783,neigh,Crescent Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417829,neigh,Emerson Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
267951,neigh,Mitchell Park West; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417937,neigh,Linda Vista; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
267950,neigh,Mitchell Park East; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417657,neigh,Raven Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417794,neigh,San Vincente; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417822,neigh,Devonshire Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417902,neigh,Parkview Terrace; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417614,neigh,Rio Caballo; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
113197,neigh,Vista Alegre; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417678,neigh,Ka-lo Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417590,neigh,Tone Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
267974,neigh,Tally Ho Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417845,neigh,The Wells; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
762632,neigh,Westwind; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
272858,neigh,Barrio Blue Moon; AZ; Tucson; Pima County
417584,neigh,Vista Dorada; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417549,neigh,Copper Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
761692,neigh,Rock Ridge Estates; AZ; Flagstaff; Coconino County
417533,neigh,Arrowpoint; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
267972,neigh,Sunburst Farms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417860,neigh,Harrison Acres; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417865,neigh,Forest Knoll North; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417737,neigh,Chandler Heights Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417667,neigh,Millet Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417857,neigh,Stapley Greens; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417535,neigh,Holiday Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417891,neigh,Lyn Rae; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417934,neigh,San Michelle; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417820,neigh,Mesa Valley View; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417771,neigh,Sunshine Valley; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417534,neigh,Oaktree Park; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417592,neigh,Cameron Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417597,neigh,Superstition Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417554,neigh,Serrano; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
112957,neigh,Stonegate Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
762673,neigh,Las Ligas; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Avondale
267916,neigh,Cyprus Southwest; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
761693,neigh,West Ridge; AZ; Flagstaff; Coconino County
417651,neigh,Candlewood; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
411405,neigh,Sunset Cove; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417680,neigh,Silverstone Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417644,neigh,Rancho Collene; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
112585,neigh,Pepperwood; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417593,neigh,Kristin Manor; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417553,neigh,Lindsay Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
112685,neigh,Rancho de Arboleda; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417594,neigh,Highland Groves; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417551,neigh,Gateway Village; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417531,neigh,Stonehenge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417643,neigh,Superstition Highlands; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417773,neigh,Trails End; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417658,neigh,Old West Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
275381,neigh,Silvercroft; AZ; Tucson; Pima County
275342,neigh,Shaheen Estates; AZ; Tucson; Pima County
414455,neigh,Canterbury; AZ; Prescott; Yavapai County
273518,neigh,Duskfire II; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417745,neigh,Comanche Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
112098,neigh,Heatherbrook; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
112459,neigh,New Horizons; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417681,neigh,Mirador Estates; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417827,neigh,Colony by the Green; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761721,neigh,Shadow Mountain; AZ; Flagstaff; Coconino County
417662,neigh,Settler's Point; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417573,neigh,Val Vista Classic; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417747,neigh,Pecos Vistas; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417547,neigh,Carriage Lane; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417904,neigh,Dana Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417722,neigh,Riggs Ranch Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
270699,neigh,North Meadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417856,neigh,Pleasant Shadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417819,neigh,Garden Hills; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
267973,neigh,Superstition; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Tempe
417730,neigh,Ray Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417916,neigh,Moondance; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417785,neigh,Mission Tierra; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417639,neigh,Gilbert Homes; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417676,neigh,Gilbert Heights; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417869,neigh,Pacific Palms; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
761691,neigh,Coconino Estates; AZ; Flagstaff; Coconino County
417544,neigh,Tierra Ranchos; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417929,neigh,Windsor Shadows; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
417661,neigh,Morning Ridge; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417789,neigh,La Glorieta; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417761,neigh,Monterey Vista; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
761701,neigh,Flagstaff Brannen Addtion; AZ; Flagstaff; Coconino County
417671,neigh,Settler's Crossing; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
417759,neigh,Rio Del Verde; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
274543,neigh,Millville; AZ; Tucson; Pima County
417741,neigh,Lantana Ranch; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Chandler
417612,neigh,Groves of Gilbert; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Gilbert
273462,neigh,Desert Palms Park; AZ; Tucson; Pima County
417854,neigh,Villa Royale III; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Mesa
